longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,address
-122.36,40.68,28.0,1745.0,379.0,1011.0,370.0,2.0391,INLAND,59800.0,"1700, Washington Avenue, Shasta Lake, Shasta County, California, 96019, United States"
-117.21,32.81,27.0,1318.0,216.0,495.0,191.0,5.2837,NEAR OCEAN,283800.0,"3907, Kenosha Avenue, San Diego, San Diego County, California, 92117, United States"
-118.04,33.98,43.0,2446.0,764.0,1699.0,692.0,2.625,<1H OCEAN,163300.0,"6849, Milton Avenue, Whittier, Los Angeles County, California, 90601, United States"
-117.11,32.79,16.0,1791.0,518.0,1006.0,491.0,3.5179,NEAR OCEAN,129300.0,"Friars Road, Grantville, San Diego, San Diego County, California, 92123, United States"
-117.23,32.8,22.0,2981.0,873.0,1751.0,745.0,2.3482,NEAR OCEAN,190600.0,"2145, Grand Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
-122.25,37.82,26.0,3959.0,1196.0,1749.0,1217.0,3.0233,NEAR BAY,255000.0,"612, Mariposa Avenue, Harrison/Oakland, North Oakland, Oakland, Alameda County, California, 94610, United States"
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,NEAR BAY,89300.0,"2521, 61st Avenue, Seminary Park, Oakland, Alameda County, California, 94615, United States"
-119.33,36.3,11.0,3045.0,,1563.0,516.0,5.4337,INLAND,133800.0,"3699, West Orchard Court, Visalia, Tulare County, California, 93277, United States"
-121.93,37.72,26.0,2806.0,459.0,1453.0,444.0,4.9107,<1H OCEAN,213800.0,"8256, Cardiff Court, Village Parkway, Dublin, Alameda County, California, 94582, United States"
-118.13,34.69,34.0,2156.0,397.0,1269.0,388.0,2.75,INLAND,96800.0,"44498, Division Street, Lancaster, Los Angeles County, California, 93535, United States"
-117.9,33.85,35.0,1756.0,328.0,1026.0,332.0,3.6,<1H OCEAN,193500.0,"1128, North Boden Drive, Anaheim, Orange County, California, 92805, United States"
-117.06,34.9,36.0,2828.0,916.0,1762.0,736.0,1.4318,INLAND,59600.0,"West Main Street, Barstow, San Bernardino County, California, 92311, United States"
-118.27,33.98,44.0,1722.0,457.0,2177.0,401.0,2.125,<1H OCEAN,92500.0,"285, East 66th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States"
-117.31,33.16,17.0,1704.0,263.0,781.0,281.0,5.6605,NEAR OCEAN,224400.0,"4568, Pontiac Drive, Robertson Ranch, Calavera, Carlsbad, San Diego County, California, 92010, United States"
-117.94,34.14,33.0,1620.0,283.0,868.0,275.0,5.411,INLAND,219400.0,"San Gabriel River Trail, Butler, Duarte, Los Angeles County, California, 91010, United States"
-121.74,36.92,29.0,1210.0,281.0,863.0,262.0,3.1062,<1H OCEAN,156000.0,"406, Spruce Circle, Watsonville, Santa Cruz County, California, 95076, United States"
-118.13,33.88,32.0,3088.0,1024.0,1981.0,956.0,2.2027,<1H OCEAN,192700.0,"9564, Walnut Street, Bellflower, Los Angeles County, California, 90706, United States"
-118.37,33.92,36.0,1075.0,197.0,509.0,197.0,4.9688,<1H OCEAN,238900.0,"San Diego Freeway, Del Aire, Los Angeles County, California, 90250, United States"
-117.08,32.91,9.0,1547.0,218.0,683.0,231.0,7.5604,<1H OCEAN,327900.0,"11736, Negley Drive, San Diego, San Diego County, California, 92131, United States"
-120.02,38.76,15.0,3142.0,618.0,725.0,285.0,4.3333,INLAND,121400.0,"Dardanelles Trail, El Dorado County, California, United States"
-119.02,35.32,14.0,2927.0,588.0,1821.0,561.0,3.3529,INLAND,82600.0,"1589, Garfield Avenue, Wible Orchard, Bakersfield, Kern County, California, 93304, United States"
-120.98,37.64,39.0,2617.0,659.0,2052.0,642.0,1.6952,INLAND,65000.0,"145, Village Road, Modesto, Stanislaus County, California, 95354, United States"
-122.41,37.8,30.0,1821.0,738.0,1648.0,684.0,0.8836,NEAR BAY,450000.0,"Il Pollaio, 555, Columbus Avenue, North Beach, San Francisco, California, 94133, United States"
-122.34,37.96,33.0,1817.0,441.0,1220.0,389.0,2.5382,NEAR BAY,103600.0,"2633, Braga Lane, San Pablo, Contra Costa County, California, 94806, United States"
-122.07,37.91,28.0,1731.0,295.0,810.0,295.0,5.0391,NEAR BAY,259800.0,"2310, Buena Vista Avenue, Walnut Creek, Contra Costa County, California, 94597, United States"
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,NEAR BAY,143800.0,"2634, Humboldt Avenue, East Oakland, Oakland, Alameda County, California, 94613, United States"
-117.13,32.76,33.0,1591.0,461.0,794.0,425.0,2.6333,NEAR OCEAN,140000.0,"4543, 30th Street, Normal Heights, San Diego, San Diego County, California, 92116, United States"
-122.24,37.85,37.0,334.0,54.0,98.0,47.0,4.9643,NEAR BAY,335000.0,"Grove Shafter Freeway, Upper Rockridge, Oakland, Alameda County, California, 94618, United States"
-119.12,36.19,21.0,2645.0,464.0,1245.0,407.0,2.9145,INLAND,114200.0,"22113, Road 203, Tulare County, California, 93247, United States"
-118.18,34.03,44.0,1629.0,420.0,1893.0,387.0,2.2991,<1H OCEAN,137500.0,"Calvary Cemetery, 4201, Whittier Boulevard, East Los Angeles, Los Angeles County, California, 90023, United States"
-117.91,33.72,32.0,2436.0,504.0,2839.0,516.0,4.5607,<1H OCEAN,182100.0,"3020, West Harvard Street, Santa Ana Gardens, Santa Ana, Orange County, California, 92704, United States"
-118.28,34.0,42.0,855.0,284.0,890.0,247.0,1.2778,<1H OCEAN,112500.0,"382, West 47th Place, South Park, Los Angeles, Los Angeles County, California, 90037, United States"
-122.44,37.73,39.0,1912.0,,970.0,406.0,4.7813,NEAR BAY,275500.0,"John F Foran Freeway, St. Mary's Park, San Francisco, California, 94112, United States"
-121.3,37.96,52.0,1475.0,238.0,736.0,260.0,3.6591,INLAND,105100.0,"845, North Lincoln Street, Stockton, San Joaquin County, California, 95202, United States"
-121.8,37.27,10.0,3301.0,593.0,2190.0,575.0,6.223,<1H OCEAN,260700.0,"4986, Parrish Court, San Jose, Santa Clara County, California, 95111, United States"
-118.4,34.13,32.0,8262.0,1156.0,2712.0,1125.0,10.5575,<1H OCEAN,500001.0,"Coldwater Canyon Park, 12601, Mulholland Drive, Los Angeles, Los Angeles County, California, 13359, United States"
-121.23,38.79,45.0,907.0,176.0,463.0,190.0,2.2292,INLAND,92000.0,"Diego Way, Rocklin, Placer County, California, 95677, United States"
-117.81,33.64,4.0,1741.0,225.0,811.0,233.0,12.3411,<1H OCEAN,500001.0,"4, Hilltop, Turtle Rock, Irvine, Orange County, California, 92603, United States"
-122.61,38.09,18.0,6205.0,821.0,2311.0,756.0,6.9081,<1H OCEAN,368700.0,"326, Wilson Avenue, Marin County, California, 94947, United States"
-121.73,36.5,27.0,3184.0,520.0,1121.0,493.0,5.6383,<1H OCEAN,377000.0,"Country Club Heights, Carmel Valley, Monterey County, California, United States"
-118.15,33.93,34.0,1745.0,404.0,1084.0,410.0,3.3411,<1H OCEAN,220500.0,"7937, Kingbee Street, Downey, Los Angeles County, California, 90242, United States"
-118.15,35.04,29.0,1671.0,368.0,821.0,337.0,2.16,INLAND,56800.0,"KTPI-AM, United Street, Mojave, Kern County, California, 93501, United States"
-118.41,34.02,27.0,2224.0,618.0,1594.0,625.0,3.0833,<1H OCEAN,315500.0,"3694, Glendon Avenue, Palms, Los Angeles, Los Angeles County, California, 90034, United States"
-118.01,34.12,32.0,1937.0,332.0,922.0,340.0,3.94,INLAND,278400.0,"1153, Jeffries Avenue, Arcadia, Los Angeles County, California, 91006, United States"
-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,<1H OCEAN,184400.0,"1320, West 227th Street, Los Angeles, Los Angeles County, California, 90501, United States"
-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,INLAND,275000.0,"Creekwood Drive, Modesto, Stanislaus County, California, 95357, United States"
-121.26,38.13,25.0,2549.0,675.0,2053.0,648.0,2.0875,INLAND,83100.0,"O'Reilly Auto Parts, Cherokee Lane, Lodi, San Joaquin County, California, 95240, United States"
-118.28,33.96,37.0,1812.0,500.0,1640.0,447.0,1.9348,<1H OCEAN,99100.0,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90003, United States"
-116.29,33.74,6.0,12991.0,2555.0,4571.0,1926.0,4.7195,INLAND,199300.0,"78712, Montego Bay Circle, Bermuda Dunes, Palm Desert, Riverside County, California, 92203, United States"
-118.3,33.98,44.0,1597.0,388.0,902.0,321.0,1.9556,<1H OCEAN,93300.0,"1393, West 65th Place, Van Ness, Hyde Park, Los Angeles, Los Angeles County, California, 90044, United States"
-116.26,33.72,10.0,9404.0,1827.0,3208.0,1283.0,3.1086,INLAND,105800.0,"Indian Springs Golf Club, Meadow Lake Drive, Indio, Riverside County, California, 92253, United States"
-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,NEAR OCEAN,187500.0,"3372, Pio Pico Drive, Carlsbad, San Diego County, California, 92008, United States"
-118.94,35.41,10.0,3216.0,526.0,1539.0,483.0,6.3639,INLAND,143000.0,"4708, Panorama Drive, Bakersfield, Kern County, California, 93306, United States"
-122.46,37.78,52.0,2594.0,622.0,1421.0,593.0,3.0265,NEAR BAY,350000.0,"465, 2nd Avenue, Jordan Park, San Francisco, California, 94118, United States"
-119.52,36.71,21.0,1834.0,321.0,1120.0,314.0,2.59,INLAND,69300.0,"Fresno County, California, United States"
-116.97,33.96,12.0,5876.0,1222.0,2992.0,1151.0,2.4322,INLAND,112100.0,"1764, Miranda Lane, Beaumont, Riverside County, California, 92223, United States"
-120.46,34.63,48.0,1408.0,301.0,682.0,279.0,2.9271,NEAR OCEAN,146600.0,"691, San Miguelito Road, Lompoc, Santa Barbara County, California, 93436, United States"
-117.11,32.66,52.0,25.0,5.0,14.0,9.0,1.625,NEAR OCEAN,118800.0,"2300, Cleveland Avenue, National City, San Diego County, California, 91950, United States"
-119.02,35.35,38.0,1472.0,305.0,670.0,282.0,2.2407,INLAND,76000.0,"1523, Terrace Way, Bakersfield, Kern County, California, 93304, United States"
-120.99,37.67,28.0,1768.0,423.0,1066.0,392.0,1.8315,INLAND,90500.0,"359, East Briggsmore Avenue, Modesto, Stanislaus County, California, 95350, United States"
-118.16,34.04,22.0,2991.0,791.0,2486.0,754.0,1.5078,<1H OCEAN,181900.0,"East Cesar E Chavez Avenue, Maravilla, East Los Angeles, Los Angeles County, California, 90022, United States"
-117.98,33.75,37.0,1264.0,274.0,783.0,273.0,3.3438,<1H OCEAN,199600.0,"14642, Riata Street, Westminster, Orange County, California, 92655, United States"
-122.05,36.97,16.0,3363.0,611.0,1603.0,556.0,4.2542,NEAR OCEAN,294100.0,"132, Crestview Terrace, Western Drive/Nobel, Westside, Santa Cruz, Santa Cruz County, California, 95060, United States"
-118.29,33.88,32.0,2307.0,493.0,1754.0,528.0,4.317,<1H OCEAN,232800.0,"16688, Ainsworth Street, Los Angeles, Los Angeles County, California, 90247, United States"
-118.16,33.98,33.0,1196.0,313.0,1448.0,320.0,2.9375,<1H OCEAN,162500.0,"5812, East 61st Street, Commerce, Los Angeles County, California, 90040, United States"
-116.92,32.82,34.0,1765.0,284.0,772.0,282.0,5.0118,<1H OCEAN,165300.0,"1666, Pepper Drive, Bostonia, El Cajon, San Diego County, California, 92021, United States"
-117.93,33.8,29.0,1672.0,267.0,891.0,281.0,4.8611,<1H OCEAN,231900.0,"South Margie Lane, Anaheim, Orange County, California, 92802, United States"
-121.94,39.45,39.0,844.0,161.0,535.0,165.0,1.832,INLAND,70500.0,"Glenn County, California, United States"
-121.89,37.26,26.0,1864.0,331.0,956.0,325.0,5.5,<1H OCEAN,231700.0,"Almaden Substation, 4446, Jarvis Avenue, San Jose, Santa Clara County, California, 95118, United States"
-118.0,33.81,17.0,2142.0,436.0,946.0,412.0,3.7059,<1H OCEAN,146300.0,"7652, Cerritos Avenue, Los Alamitos Junction, Stanton, Orange County, California, 90680, United States"
-117.66,34.07,36.0,2072.0,408.0,964.0,395.0,2.8702,INLAND,137000.0,"674, West F Street, Ontario, San Bernardino County, California, 91762, United States"
-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,NEAR OCEAN,57500.0,"264, Cedar Avenue, Chula Vista, San Diego County, California, 91910, United States"
-117.03,32.63,13.0,2087.0,313.0,1165.0,330.0,5.7789,NEAR OCEAN,227700.0,"721, Roca Road, Chula Vista, San Diego County, California, 91910, United States"
-118.1,33.85,36.0,956.0,159.0,416.0,157.0,4.6429,<1H OCEAN,223700.0,"San Gabriel River Trail, Cerritos, Los Angeles County, California, 90716, United States"
-118.25,33.93,42.0,763.0,191.0,754.0,174.0,2.0486,<1H OCEAN,101800.0,"1428, East 115th Street, Nickerson Gardens, Watts, Los Angeles, Los Angeles County, California, 90059, United States"
-121.99,38.35,45.0,1778.0,339.0,839.0,319.0,2.4659,INLAND,102900.0,"54, Birch Street, Vacaville, Solano County, California, 95688, United States"
-121.21,37.79,33.0,811.0,185.0,446.0,198.0,1.6724,INLAND,96900.0,"McLane, 800, South Mellon Avenue, Manteca, San Joaquin County, California, 95337, United States"
-117.17,32.78,42.0,1104.0,305.0,892.0,270.0,2.2768,NEAR OCEAN,145200.0,"Sperry Court, Linda Vista, San Diego, San Diego County, California, 92111, United States"
-118.3,33.96,47.0,2112.0,417.0,1161.0,368.0,3.9722,<1H OCEAN,117400.0,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90047, United States"
-117.64,34.07,38.0,2450.0,544.0,1823.0,536.0,2.837,INLAND,111200.0,"759, East F Street, Ontario, San Bernardino County, California, 91764, United States"
-118.29,33.99,43.0,1902.0,398.0,1153.0,363.0,1.9375,<1H OCEAN,112900.0,"935, West 58th Street, Wildasin, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
-122.15,37.72,29.0,4169.0,1047.0,2024.0,962.0,2.8125,NEAR BAY,157400.0,"1915, East 14th Street, San Leandro, Alameda County, California, 94577, United States"
-120.18,39.14,25.0,2171.0,386.0,248.0,116.0,3.0375,INLAND,171900.0,"Ward Creek Boulevard, Ward Creek Subdivision, Placer County, California, 96145, United States"
-117.04,32.79,23.0,2491.0,350.0,863.0,348.0,6.7196,<1H OCEAN,306800.0,"Bicycle and Foot Path, San Carlos, San Diego, San Diego County, California, 92119, United States"
-121.99,38.34,16.0,1470.0,261.0,748.0,256.0,4.0433,INLAND,132200.0,"1223, Alderwood Way, Vacaville, Solano County, California, 95687, United States"
-122.04,39.22,27.0,1446.0,295.0,670.0,281.0,3.2625,INLAND,92800.0,"Lurline Avenue, Colusa County, California, 95932, United States"
-118.31,34.04,52.0,1277.0,285.0,954.0,334.0,2.5833,<1H OCEAN,234600.0,"West Washington Boulevard, Los Angeles, Los Angeles County, California, 90016, United States"
-119.19,34.2,18.0,3620.0,,3171.0,779.0,3.3409,NEAR OCEAN,220500.0,"West 5th Street, Oxnard, Ventura County, California, 93031, United States"
-117.14,32.79,35.0,3578.0,582.0,1568.0,553.0,4.7813,NEAR OCEAN,188600.0,"2441, Root Street, Serra Mesa, San Diego, San Diego County, California, 92123, United States"
-122.1,37.64,28.0,1784.0,311.0,735.0,278.0,4.6635,NEAR BAY,206700.0,"1420, Cathy Way, Hayward, Alameda County, California, 94545, United States"
-120.63,38.73,11.0,4577.0,836.0,1944.0,700.0,4.0675,INLAND,140200.0,"Lynx Trail, El Dorado County, California, 95726, United States"
-117.09,32.76,29.0,1650.0,496.0,882.0,445.0,2.2287,NEAR OCEAN,140000.0,"4546, Estrella Avenue, Talmadge, City Heights, San Diego, San Diego County, California, 92115, United States"
-118.35,33.83,36.0,1102.0,193.0,522.0,172.0,6.1187,<1H OCEAN,342000.0,"Del Amo Fashion Center, West Carson Street, Del Amo Fashion Center, Torrance, Los Angeles County, California, 90503, United States"
-120.1,39.17,33.0,1849.0,384.0,218.0,92.0,1.7083,INLAND,143800.0,"Dollar Point, Placer County, California, 96145, United States"
-117.86,33.91,16.0,2889.0,423.0,1227.0,401.0,6.4514,<1H OCEAN,270800.0,"2771, Saturn Street, Brea, Orange County, California, 92821, United States"
-121.31,38.26,22.0,1768.0,396.0,1005.0,420.0,1.8846,INLAND,88300.0,"320, McFarland Street, Galt, Sacramento County, California, 95632, United States"
-121.91,36.59,31.0,2034.0,335.0,966.0,322.0,4.6964,NEAR OCEAN,291300.0,"Corte Soledad, Monterey, Monterey County, California, 93944, United States"
-121.81,38.49,18.0,4518.0,827.0,2230.0,715.0,3.9309,INLAND,178500.0,"6815, Sievers Road, Solano County, California, 95620, United States"
-118.07,34.56,5.0,10264.0,1821.0,5871.0,1790.0,4.2329,INLAND,145500.0,"3489, East Avenue R 14, Palmdale, Los Angeles County, California, 93550, United States"
-118.67,34.3,5.0,6123.0,825.0,2440.0,736.0,7.9013,<1H OCEAN,393000.0,"Chumash Trail, Simi Valley, Ventura County, California, 93063, United States"
-122.24,37.49,19.0,322.0,112.0,191.0,102.0,2.5833,NEAR OCEAN,500001.0,"504, Whipple Avenue, Redwood City, San Mateo County, California, 94063, United States"
-122.43,37.73,52.0,3602.0,738.0,2270.0,647.0,3.8934,NEAR BAY,251800.0,"4192;4194, Mission Street, St. Mary's Park, San Francisco, California, 94112, United States"
-118.56,34.41,4.0,17313.0,3224.0,6902.0,2707.0,5.6798,<1H OCEAN,320900.0,"24188, West del Monte Drive, Valencia, Santa Clarita, Los Angeles County, California, 91355, United States"
-119.06,36.1,21.0,1344.0,249.0,868.0,221.0,2.5893,INLAND,63600.0,"West Northgrand Avenue, Porterville, Tulare County, California, 93257, United States"
-118.25,33.94,44.0,1463.0,312.0,940.0,312.0,2.3333,<1H OCEAN,99800.0,"10581, Mary Avenue, Watts, Los Angeles, Los Angeles County, California, 90002, United States"
-118.04,33.93,35.0,1805.0,387.0,1505.0,366.0,4.1667,<1H OCEAN,151900.0,"13659, Fendale Street, South Whittier, Los Angeles County, California, 90605, United States"
-116.95,33.74,20.0,2233.0,431.0,1024.0,399.0,2.4554,INLAND,89400.0,"26281, South Yale Street, Riverside County, California, 92544, United States"
-118.32,34.1,31.0,622.0,229.0,597.0,227.0,1.5284,<1H OCEAN,200000.0,"1585, Gordon Street, Hollywood, Los Angeles, Los Angeles County, California, 90028, United States"
-118.16,33.88,18.0,2287.0,662.0,1804.0,537.0,1.9903,<1H OCEAN,170300.0,"Paramount Boulevard, Long Beach, Los Angeles County, California, 90805, United States"
-121.49,38.5,30.0,1715.0,271.0,842.0,263.0,3.0313,INLAND,87900.0,"2111, 56th Avenue, Golf Course Terrace, Sacramento, Sacramento County, California, 95822, United States"
-119.01,35.33,42.0,1120.0,255.0,677.0,213.0,1.5429,INLAND,39400.0,"2752, Fern Way, Bakersfield, Kern County, California, 93304, United States"
-118.1,34.09,42.0,1460.0,289.0,829.0,273.0,4.875,<1H OCEAN,227300.0,"945, Del Mar Avenue, San Gabriel, Los Angeles County, California, 91776, United States"
-119.15,36.29,18.0,1435.0,,657.0,254.0,2.4281,INLAND,72500.0,"825, West Firebaugh Avenue, Exeter, Tulare County, California, 93221, United States"
-118.16,33.77,49.0,3382.0,787.0,1314.0,756.0,3.8125,NEAR OCEAN,382100.0,"381, Colorado Place, Long Beach, Los Angeles County, California, 90814, United States"
-119.85,36.77,27.0,1510.0,344.0,847.0,295.0,2.9315,INLAND,83200.0,"2297, North Carol Avenue, Fresno, Fresno County, California, 93722, United States"
-117.92,33.83,52.0,1514.0,301.0,855.0,293.0,3.6042,<1H OCEAN,166400.0,"630, West Broadway, Anaheim, Orange County, California, 92805, United States"
-121.92,38.02,8.0,2750.0,479.0,1526.0,484.0,5.102,INLAND,156500.0,"CA 4, Pittsburg, Contra Costa County, California, 94565, United States"
